ifInOctets11,ifOutOctets11,ifInUcastPkts11,ifOutUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpActiveOpens,udpInDatagrams,udpOutDatagrams,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,icmpInMsgs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class
2363132224,823865410,11535238,3587812,4026,1303489,1238946,415,12194,93,12449,10450844,2685692,5425,11384179,11381528,3842472,3484,8651,1053,0,0,normal
2363148305,823889156,11535310,3587876,4026,1303563,1239022,415,12195,93,12450,10450917,2685764,5425,11384307,11381656,3842598,3484,8651,1053,0,0,normal
2363155439,823908189,11535362,3587923,4026,1303720,1239178,415,12195,93,12450,10451038,2685812,5425,11384648,11381997,3842900,3484,8651,1053,0,0,normal
2364028447,823990408,11536345,3588535,4026,1304371,1239825,415,12195,93,12450,10451155,2685869,5425,11385300,11382649,3843531,3484,8651,1053,0,0,normal
2365227973,824037779,11537388,3588968,4026,1305043,1240453,415,12195,93,12450,10451271,2685929,5425,11385994,11383343,3844169,3484,8651,1053,0,0,normal
2366374426,824139562,11538371,3589364,4026,1305200,1240613,415,12195,89,12450,10451394,2686046,5425,11386177,11383526,3844349,3484,8651,1053,0,0,normal
2366388826,824151608,11538416,3589403,4026,1305255,1240670,415,12195,89,12450,10451463,2686111,5425,11386274,11383623,3844445,3484,8651,1053,0,0,normal
2366392427,824155242,11538445,3589432,4026,1305330,1240748,415,12195,88,12450,10451546,2686192,5425,11386436,11383785,3844604,3484,8651,1053,0,0,normal
2366419520,824179172,11538557,3589525,4026,1305425,1240844,415,12195,89,12451,10451594,2686237,5425,11386530,11383879,3844695,3484,8651,1053,0,0,normal
2366426888,824188403,11538590,3589558,4026,1305485,1240903,415,12196,89,12451,10451660,2686309,5425,11386645,11383994,3844814,3484,8651,1053,0,0,normal
2366438571,824202804,11538628,3589594,4026,1305550,1240970,415,12196,87,12451,10451755,2686360,5425,11386744,11384093,3844900,3484,8651,1053,0,0,normal
2366450269,824212080,11538696,3589628,4026,1305613,1241032,415,12197,86,12451,10451836,2686411,5425,11386862,11384211,3845010,3484,8651,1053,0,0,normal
2366783538,824268016,11539064,3589909,4026,1306155,1241545,415,12199,86,12451,10451905,2686472,5425,11387552,11384901,3845652,3484,8651,1053,0,0,normal
2368509943,824338419,11540687,3590631,4026,1306882,1242257,415,12199,86,12451,10452019,2686545,5425,11388346,11385695,3846425,3484,8651,1053,0,0,normal
2369438758,824408751,11541482,3590991,4026,1307120,1242495,415,12200,86,12451,10452081,2686608,5425,11388513,11385862,3846595,3484,8651,1053,0,0,normal
2369451332,824437468,11541537,3591059,4047,1307460,1242846,424,12202,88,12477,10452127,2686658,5425,11388733,11386082,3846816,3484,8651,1053,0,0,normal
2369466060,824451206,11541605,3591123,4047,1307536,1242923,424,12203,88,12477,10452204,2686731,5425,11388855,11386204,3846934,3484,8651,1053,0,0,normal
2369480191,824465207,11541662,3591163,4047,1307599,1242986,424,12203,88,12477,10452296,2686780,5425,11388959,11386308,3847025,3484,8651,1053,0,0,normal
2369595755,824506287,11541840,3591307,4047,1307972,1243339,424,12203,88,12478,10452433,2686851,5425,11389509,11386858,3847525,3484,8651,1053,0,0,normal
2370844397,824622987,11543114,3592028,4047,1308634,1243986,424,12203,89,12479,10452499,2686901,5425,11390231,11387580,3848193,3484,8651,1053,0,0,normal
2372663306,824675982,11544611,3592567,4047,1309298,1244610,424,12203,89,12479,10452578,2686970,5425,11390806,11388155,3848738,3484,8651,1053,0,0,normal
2372921206,824717103,11544900,3592749,4067,1309558,1244869,431,12203,92,12504,10452686,2687048,5425,11391040,11388389,3848959,3484,8651,1053,0,0,normal
2372948997,824742756,11545012,3592836,4088,1309720,1245031,432,12203,78,12521,10452745,2687101,5425,11391165,11388514,3849079,3484,8651,1053,0,0,normal
2372957892,824752817,11545047,3592870,4104,1309779,1245090,432,12205,78,12537,10452796,2687152,5425,11391265,11388614,3849178,3484,8651,1053,0,0,normal
2372969365,824761857,11545101,3592914,4112,1309821,1245139,432,12206,78,12545,10452879,2687229,5425,11391383,11388732,3849297,3484,8651,1053,0,0,normal
2372982759,824787440,11545154,3592974,4130,1310129,1245457,436,12207,78,12566,10452942,2687294,5425,11391524,11388873,3849426,3484,8651,1053,0,0,normal
2373027125,824870417,11545260,3593086,4158,1310218,1245546,436,12207,78,12594,10453035,2687387,5425,11391672,11389021,3849571,3484,8651,1053,0,0,normal
2373052925,824896083,11545373,3593174,4166,1310291,1245625,436,12208,80,12604,10453154,2687438,5425,11391803,11389152,3849687,3484,8651,1053,0,0,normal
2373058059,824901222,11545413,3593202,4170,1310328,1245659,436,12208,80,12608,10453203,2687486,5425,11391883,11389232,3849763,3484,8651,1053,0,0,normal
2373068341,824909349,11545448,3593233,4170,1310360,1245698,436,12209,81,12610,10453253,2687536,5425,11391991,11389340,3849866,3484,8651,1053,0,0,normal
2373078173,824924625,11545512,3593292,4174,1310406,1245739,436,12210,80,12614,10453298,2687587,5425,11392060,11389409,3849940,3484,8651,1053,0,0,normal
2373079734,824928602,11545526,3593307,4182,1310433,1245768,436,12210,80,12622,10453343,2687644,5425,11392118,11389467,3850010,3484,8651,1053,0,0,normal
2373083497,824932304,11545549,3593336,4182,1310462,1245801,436,12210,81,12623,10453400,2687703,5425,11392218,11389567,3850114,3484,8651,1053,0,0,normal
2373131170,824982919,11545688,3593460,4182,1310491,1245832,436,12210,80,12624,10453551,2687825,5425,11392369,11389718,3850262,3484,8651,1053,0,0,normal
2373146450,825003876,11545744,3593516,4182,1310565,1245916,438,12211,85,12629,10453595,2687869,5425,11392509,11389858,3850394,3484,8651,1053,0,0,normal
2373230817,825019099,11545887,3593611,4195,1310943,1246286,441,12215,80,12640,10453715,2687928,5425,11392624,11389973,3850503,3484,8651,1053,0,0,normal
2373235417,825021380,11545950,3593669,4207,1310990,1246334,441,12216,81,12654,10453785,2687998,5425,11392733,11390082,3850610,3484,8651,1053,0,0,normal
2373275475,825056608,11546021,3593731,4207,1311009,1246356,441,12216,80,12654,10453896,2688103,5425,11392868,11390217,3850738,3484,8651,1053,0,0,normal
2373309031,825104236,11546131,3593842,4211,1311051,1246419,441,12217,80,12658,10453993,2688199,5425,11393024,11390373,3850885,3484,8651,1053,0,0,normal
2373323967,825157934,11546213,3593942,4215,1311137,1246507,441,12218,81,12663,10454043,2688244,5425,11393133,11390482,3850990,3484,8651,1053,0,0,normal
2373340850,825167426,11546283,3593988,4219,1311185,1246556,441,12218,81,12668,10454090,2688293,5425,11393239,11390588,3851094,3484,8651,1053,0,0,normal
2373351807,825183717,11546339,3594039,4219,1311215,1246587,441,12218,81,12668,10454186,2688388,5425,11393346,11390695,3851202,3484,8651,1053,0,0,normal
2373367948,825208422,11546420,3594121,4219,1311358,1246730,443,12218,85,12670,10454232,2688440,5425,11393438,11390787,3851297,3484,8651,1053,0,0,normal
2373370292,825212472,11546435,3594138,4219,1311407,1246785,443,12218,85,12671,10454340,2688494,5425,11393536,11390885,3851390,3484,8651,1053,0,0,normal
2373402869,825239561,11546547,3594225,4219,1311586,1246959,446,12219,87,12677,10454503,2688656,5425,11394224,11391573,3852026,3484,8651,1053,0,0,normal
2373843081,825494980,11547154,3594782,4219,1312064,1247481,453,12220,92,12689,10455386,2688917,5425,11395242,11392591,3852390,3484,8651,1053,0,0,normal
2378183460,825835858,11550751,3597376,4228,1314578,1249989,453,12223,98,12703,10455806,2689225,5425,11398068,11395417,3855173,3484,8651,1053,0,0,slowloris
2378718995,825909986,11551227,3597801,4228,1314630,1250043,453,12229,98,12704,10455871,2689290,5425,11398229,11395578,3855337,3484,8651,1053,0,0,normal
2378721098,825916165,11551246,3597820,4228,1314773,1250185,456,12230,103,12707,10455919,2689344,5425,11398327,11395676,3855440,3484,8651,1053,0,0,normal
2378749842,825942488,11551348,3597920,4228,1314921,1250336,456,12231,104,12709,10456029,2689452,5425,11398556,11395905,3855647,3484,8651,1053,0,0,normal
2378789039,826011740,11551504,3598076,4229,1315025,1250439,456,12231,101,12710,10456102,2689527,5425,11398707,11396056,3855799,3484,8651,1053,0,0,normal
2378792801,826017411,11551535,3598105,4229,1315082,1250499,456,12231,101,12710,10456162,2689572,5425,11398793,11396142,3855880,3484,8651,1053,0,0,normal
2378803100,826022445,11551588,3598128,4229,1315150,1250570,456,12231,101,12710,10456273,2689623,5425,11398910,11396259,3855986,3484,8651,1053,0,0,normal
2378809579,826029681,11551623,3598164,4229,1315216,1250637,456,12233,100,12710,10456340,2689691,5425,11399025,11396374,3856101,3484,8651,1053,0,0,normal
2378820244,826054268,11551687,3598222,4229,1315282,1250704,456,12234,100,12710,10456434,2689755,5425,11399148,11396497,3856218,3484,8651,1053,0,0,normal
2378832228,826063580,11551737,3598253,4229,1315351,1250773,456,12234,100,12710,10456483,2689800,5425,11399233,11396582,3856300,3484,8651,1053,0,0,normal
2378835540,826067837,11551758,3598271,4229,1315432,1250852,456,12235,101,12711,10456533,2689849,5425,11399347,11396696,3856409,3484,8651,1053,0,0,normal
2378877221,826094965,11551875,3598379,4229,1315541,1250964,456,12235,101,12711,10456612,2689928,5425,11399519,11396868,3856584,3484,8651,1053,0,0,normal
2378894288,826118465,11551940,3598450,4229,1315612,1251038,456,12236,101,12711,10456698,2690017,5425,11399658,11397007,3856727,3484,8651,1053,0,0,normal
2378906394,826128505,11551980,3598488,4229,1315717,1251148,456,12236,102,12712,10456747,2690068,5425,11399792,11397141,3856852,3484,8651,1053,0,0,normal
2378931291,826200763,11552086,3598594,4229,1315819,1251258,456,12237,102,12713,10456877,2690136,5425,11399963,11397312,3857014,3484,8651,1053,0,0,normal
2378958021,826229905,11552192,3598710,4247,1316253,1251702,464,12238,103,12738,10456929,2690186,5425,11400218,11397567,3857271,3484,8651,1053,0,0,normal
2378972711,826242321,11552256,3598738,4247,1316355,1251803,464,12239,102,12738,10456975,2690245,5425,11400315,11397664,3857371,3484,8651,1053,0,0,normal
2378992789,826269750,11552312,3598797,4247,1316461,1251910,464,12239,100,12739,10457073,2690327,5425,11400456,11397805,3857511,3484,8651,1053,0,0,normal
2379006430,826285849,11552389,3598861,4295,1316627,1252078,464,12239,84,12783,10457128,2690380,5425,11400608,11397957,3857664,3484,8651,1053,0,0,normal
2379011880,826293179,11552427,3598901,4311,1316710,1252168,464,12240,82,12799,10457189,2690443,5425,11400725,11398074,3857771,3484,8651,1053,0,0,normal
2379020499,826336656,11552486,3598959,4323,1316756,1252215,464,12241,82,12811,10457281,2690515,5425,11400845,11398194,3857886,3484,8651,1053,0,0,normal
2379047978,826373428,11552579,3599056,4323,1316807,1252273,464,12242,84,12813,10457347,2690578,5425,11400951,11398300,3857993,3484,8651,1053,0,0,normal
2379063184,826390623,11552633,3599108,4335,1316857,1252324,464,12242,84,12825,10457416,2690630,5425,11401071,11398420,3858105,3484,8651,1053,0,0,normal
2379077815,826400048,11552701,3599163,4335,1316899,1252369,464,12243,85,12826,10457581,2690682,5425,11401166,11398515,3858180,3484,8651,1053,0,0,normal
2379090000,826409547,11552773,3599183,4335,1316919,1252388,464,12243,85,12826,10457654,2690745,5425,11401249,11398598,3858257,3484,8651,1053,0,0,normal
2379110590,826432322,11552829,3599233,4336,1316953,1252422,464,12243,84,12826,10457783,2690867,5425,11401408,11398757,3858411,3484,8651,1053,0,0,normal
2379140288,826473157,11552963,3599359,4344,1317014,1252486,464,12244,83,12834,10457835,2690914,5425,11401636,11398985,3858621,3484,8651,1053,0,0,normal
2379742864,826545289,11553616,3599746,4348,1317665,1253087,464,12244,84,12839,10457905,2690959,5425,11402340,11399689,3859277,3484,8651,1053,0,0,normal
2381869640,826625785,11555447,3600505,4348,1318352,1253713,464,12244,84,12839,10457983,2691038,5425,11403226,11400575,3860097,3484,8651,1053,0,0,normal
2383053428,826684283,11556433,3600967,4348,1318699,1254059,464,12246,84,12839,10458073,2691124,5425,11403414,11400763,3860284,3484,8651,1053,0,0,normal
2383070228,826700496,11556495,3601021,4349,1318717,1254080,464,12246,83,12839,10458126,2691175,5425,11403482,11400831,3860352,3484,8651,1053,0,0,normal
2383084476,826710303,11556577,3601067,4349,1318746,1254109,464,12246,83,12839,10458311,2691237,5425,11403613,11400962,3860460,3484,8651,1053,0,0,normal
2383113418,826737233,11556699,3601140,4349,1318926,1254294,467,12251,89,12845,10458504,2691298,5425,11403783,11401132,3860601,3484,8651,1053,0,0,normal
2383158867,826773444,11556833,3601244,4367,1319062,1254441,467,12252,83,12863,10458584,2691366,5425,11403942,11401291,3860741,3484,8651,1053,0,0,normal
2383183057,826821419,11556932,3601348,4379,1319133,1254513,467,12252,83,12875,10458653,2691438,5425,11404071,11401420,3860872,3484,8651,1053,0,0,normal
2383192270,826829726,11556981,3601420,4387,1319193,1254574,467,12253,83,12883,10458700,2691488,5425,11404174,11401523,3860978,3484,8651,1053,0,0,normal
2383238767,826919149,11557091,3601513,4387,1319241,1254635,467,12253,83,12883,10458785,2691571,5425,11404301,11401650,3861095,3484,8651,1053,0,0,normal
2383242948,826923456,11557115,3601534,4391,1319270,1254664,467,12254,82,12887,10458857,2691641,5425,11404417,11401766,3861209,3484,8651,1053,0,0,normal
2383262460,826938340,11557193,3601603,4391,1319318,1254715,467,12254,83,12888,10458920,2691707,5425,11404512,11401861,3861306,3484,8651,1053,0,0,normal
2383282526,826958769,11557276,3601676,4391,1319352,1254749,467,12254,82,12888,10459033,2691756,5425,11404608,11401957,3861385,3484,8651,1053,0,0,normal
2383292643,826964853,11557330,3601709,4391,1319379,1254778,467,12255,83,12889,10459092,2691812,5425,11404699,11402048,3861479,3484,8651,1053,0,0,normal
2383301983,826973849,11557378,3601749,4395,1319432,1254822,467,12257,83,12893,10459157,2691882,5425,11404806,11402155,3861582,3484,8651,1053,0,0,normal
2383320381,826997699,11557455,3601825,4395,1319470,1254870,467,12258,83,12893,10459248,2691937,5425,11404930,11402279,3861701,3484,8651,1053,0,0,normal
2383653956,827062683,11557813,3602043,4403,1319895,1255208,467,12259,83,12901,10459339,2692003,5425,11405521,11402870,3862184,3484,8651,1053,0,0,normal
2385199611,827129088,11559307,3602719,4407,1320514,1255799,467,12260,81,12905,10459389,2692052,5425,11406177,11403526,3862803,3484,8651,1053,0,0,normal
2386146471,827162377,11560079,3602992,4407,1320759,1256031,467,12261,81,12905,10459438,2692098,5425,11406367,11403716,3862984,3484,8651,1053,0,0,normal
2386165943,827181034,11560147,3603051,4407,1320792,1256069,467,12262,80,12905,10459512,2692169,5425,11406468,11403817,3863083,3484,8651,1053,0,0,normal
2386184119,827204929,11560205,3603112,4407,1320815,1256093,467,12262,79,12905,10459577,2692237,5425,11406556,11403905,3863171,3484,8651,1053,0,0,normal
2386310787,827252531,11560386,3603261,4408,1321138,1256409,467,12262,77,12905,10459708,2692303,5425,11407069,11404418,3863649,3484,8651,1053,0,0,normal
2387593755,827332844,11561658,3603980,4408,1321741,1256992,467,12262,79,12907,10459802,2692352,5425,11407751,11405100,3864298,3484,8651,1053,0,0,normal
2389308315,827386484,11563121,3604520,4412,1322462,1257681,467,12262,79,12911,10459929,2692428,5425,11408445,11405794,3864944,3484,8651,1053,0,0,normal
2389995658,827445447,11563741,3604822,4420,1322527,1257747,467,12264,79,12919,10460017,2692491,5425,11408553,11405902,3865047,3484,8651,1053,0,0,normal
2390001134,827460145,11563779,3604861,4424,1322575,1257797,467,12264,79,12923,10460067,2692546,5425,11408653,11406002,3865153,3484,8651,1053,0,0,normal
2390004820,827468433,11563806,3604910,4424,1322636,1257860,469,12266,83,12925,10460116,2692599,5425,11408720,11406069,3865224,3484,8651,1053,0,0,normal
2390027703,827512544,11563882,3604977,4424,1322695,1257928,469,12266,83,12926,10460198,2692684,5425,11408869,11406218,3865370,3484,8651,1053,0,0,normal
2390559001,827601139,11564557,3605434,4436,1323221,1258462,470,12266,78,12939,10460283,2692768,5425,11409547,11406896,3866038,3484,8651,1053,0,0,normal
2391717685,827654859,11565602,3605925,4436,1323820,1259043,470,12266,78,12939,10460407,2692820,5425,11410241,11407590,3866686,3484,8651,1053,0,0,normal
2394499676,827779566,11567887,3606795,4436,1324532,1259734,470,12266,79,12940,10460456,2692869,5425,11410864,11408213,3867275,3484,8651,1053,0,0,normal
2394517521,827821891,11567966,3606880,4436,1324604,1259823,471,12267,81,12942,10460531,2692940,5425,11411027,11408376,3867439,3484,8651,1053,0,0,normal
2394538272,827842357,11568043,3606948,4462,1324795,1260020,476,12268,80,12971,10460598,2693009,5425,11411193,11408542,3867610,3484,8651,1053,0,0,normal
2394562984,827867347,11568120,3607027,4470,1324854,1260083,476,12269,79,12979,10460666,2693067,5425,11411287,11408636,3867703,3484,8651,1053,0,0,normal
2394591024,827897229,11568229,3607128,4474,1324936,1260164,476,12269,81,12985,10460727,2693122,5425,11411429,11408778,3867835,3484,8651,1053,0,0,normal
2394593386,827901079,11568244,3607144,4474,1325002,1260239,476,12270,81,12985,10460808,2693203,5425,11411657,11409006,3868012,3484,8651,1053,0,0,normal
2395494294,828024574,11569199,3607689,4478,1325563,1260756,476,12270,81,12989,10460853,2693248,5425,11412331,11409680,3868665,3484,8651,1053,0,0,normal
2396894198,828091507,11570419,3608234,4478,1326306,1261485,476,12270,83,12991,10461028,2693312,5425,11413260,11410609,3869551,3484,8651,1053,0,0,normal
2399269784,828178734,11572398,3609041,4478,1326850,1262019,476,12272,83,12991,10461146,2693372,5425,11413650,11410999,3869901,3484,8651,1053,0,0,normal
2399273220,828192481,11572419,3609156,4482,1326973,1262147,479,12273,85,12998,10461218,2693450,5425,11413802,11411151,3870057,3484,8651,1053,0,0,normal
2399314608,828235883,11572560,3609211,4502,1327055,1262235,479,12274,85,13020,10461270,2693508,5425,11413940,11411289,3870201,3484,8651,1053,0,0,normal
2399352930,828278126,11572669,3609339,4506,1327140,1262324,479,12277,86,13027,10461372,2693606,5425,11414089,11411438,3870353,3484,8651,1053,0,0,normal
